birthyr,birthqtr,vetwwii,incwage,disabwrk1,disabwrk2
1924,4,1,10545,1,1
1928,4,0,18005,0,0
1926,4,1,13005,0,0
1926,3,1,0,0,0
1928,3,1,11005,0,0
1926,4,1,14005,0,0
1926,4,1,15005,0,0
1926,3,1,24445,0,0
1924,4,1,19005,0,0
1924,4,1,26605,0,0
1928,3,0,0,0,0
1924,3,0,8365,0,0
1928,4,1,10505,0,0
1924,3,0,3805,0,0
1924,3,0,3805,0,0
1924,3,1,8845,0,0
1926,3,1,21005,0,0
1926,3,1,14775,0,0
1924,4,1,0,0,0
1926,3,1,10955,0,0
1924,3,0,0,1,2
1924,4,0,6045,1,1
1926,4,1,12005,0,0
1924,4,1,5005,0,0
1924,3,0,9505,0,0
1924,3,1,15005,0,0
1926,3,0,9415,0,0
1924,3,0,14005,0,0
1926,3,1,20005,0,0
1928,4,0,15005,0,0
1926,4,1,22365,0,0
1924,3,0,5015,0,0
1924,3,0,16645,0,0
1924,4,1,0,1,2
1924,3,0,8005,0,0
1928,4,1,1805,0,0
1928,3,0,245,1,1
1928,4,1,0,1,2
1924,4,1,0,0,0
1928,3,1,21005,0,0
1928,4,0,6885,0,0
1924,3,1,0,0,0
1926,3,1,21005,0,0
1928,3,0,0,1,1
1926,3,0,12005,0,0
1924,3,1,10005,0,0
1924,4,0,17645,0,0
1928,3,0,9005,0,0
1928,3,0,15005,0,0
1926,4,0,9005,0,0
1924,3,1,25005,1,1
1926,3,1,14915,0,0
1924,3,0,0,1,1
1928,3,1,0,0,0
1924,3,1,0,1,2
1926,3,1,28525,0,0
1926,4,1,0,1,2
1928,3,0,1805,0,0
1926,4,1,17545,0,0
1924,4,0,0,1,2
1924,4,1,10935,0,0
1926,3,1,0,0,0
1924,4,0,23405,0,0
1924,3,0,10905,0,0
1926,4,1,15605,0,0
1926,4,1,12005,0,0
1928,3,0,0,1,1
1926,3,1,0,0,0
1928,3,0,2335,1,1
1924,4,0,12405,0,0
1924,4,1,30005,0,0
1924,3,1,25005,0,0
1924,4,1,12005,0,0
1928,3,0,15005,0,0
1926,4,0,0,1,2
1928,3,1,17005,0,0
1926,4,1,0,1,2
1924,3,1,18205,0,0
1926,4,1,14375,0,0
1926,4,1,11605,0,0
1928,3,0,0,0,0
1924,4,1,0,0,0
1924,4,1,17005,0,0
1924,4,1,14005,0,0
1924,4,0,0,0,0
1924,4,1,8905,0,0
1924,4,1,15005,0,0
1928,4,0,29305,0,0
1928,4,0,13005,0,0
1928,3,0,15005,0,0
1924,4,1,10005,0,0
1926,3,1,0,1,2
1924,3,1,13005,0,0
1928,4,0,11005,0,0
1924,3,0,0,0,0
1928,3,0,0,0,0
1924,3,1,2665,1,1
1924,3,0,705,0,0
1926,4,0,23005,0,0
1926,4,0,10005,0,0
1928,4,1,19005,0,0
1924,3,0,14005,0,0
1926,4,0,15005,1,1
1928,3,1,0,0,0
1926,4,1,0,1,1
1928,4,1,0,0,0
1928,3,0,25485,1,1
1926,4,1,0,0,0
1924,3,1,52105,0,0
1926,3,1,0,0,0
1924,4,1,11005,0,0
1924,3,1,17005,0,0
1928,3,0,18005,0,0
1926,3,0,12005,0,0
1928,4,0,0,1,2
1926,4,1,0,0,0
1924,3,1,0,0,0
1926,3,1,1955,0,0
1928,3,1,5005,0,0
1924,3,0,65005,0,0
1924,3,1,2005,0,0
1928,3,0,0,0,0
1924,3,1,22505,1,1
1928,3,0,27005,1,1
1926,3,1,75000,0,0
1926,3,0,0,0,0
1926,3,1,0,1,2
1928,4,0,25005,1,1
1924,4,1,0,1,2
1926,4,1,75000,0,0
1926,4,1,18005,0,0
1924,4,1,0,0,0
1928,3,0,10125,0,0
1928,3,0,21325,0,0
1928,4,0,13505,0,0
1928,3,0,10195,0,0
1928,4,1,0,0,0
1928,3,0,13005,0,0
1928,3,0,15005,0,0
1924,4,1,32205,0,0
1924,3,1,2605,0,0
1924,3,1,40005,0,0
1928,4,0,7505,0,0
1924,3,1,15705,0,0
1924,4,1,0,0,0
1924,3,1,24005,0,0
1926,3,1,0,1,2
1924,3,1,2005,0,0
1924,4,1,22415,0,0
1924,3,0,7505,0,0
1924,3,1,14005,0,0
1924,4,1,2905,1,1
1928,4,1,0,0,0
1924,4,1,14605,0,0
1926,4,1,9505,0,0
1928,4,0,16005,0,0
1926,3,0,13005,0,0
1928,3,1,21305,0,0
1926,3,0,11005,0,0
1924,4,1,13005,0,0
1924,3,1,39005,0,0
1926,3,1,75000,0,0
1924,3,0,0,0,0
1928,4,0,28005,0,0
1924,4,1,22005,0,0
1924,3,0,19005,1,1
1928,4,0,29555,0,0
1928,3,0,15005,0,0
1928,3,0,31005,0,0
1928,4,0,12005,0,0
1928,4,0,11005,0,0
1926,3,1,18005,0,0
1928,3,1,0,1,1
1926,3,1,0,0,0
1928,4,0,0,0,0
1924,3,0,0,0,0
1928,3,1,17005,0,0
1924,3,1,17005,0,0
1924,3,1,10765,1,2
1924,4,1,16005,0,0
1924,4,1,30215,0,0
1928,3,1,0,0,0
1928,4,0,13005,1,1
1928,4,0,17995,0,0
1928,3,0,20915,0,0
1928,4,1,12005,0,0
1924,4,1,17025,0,0
1924,3,1,23005,0,0
1924,4,1,12005,0,0
1924,4,1,0,0,0
1924,3,1,0,0,0
1926,3,1,0,1,1
1926,3,1,0,0,0
1926,4,0,12315,0,0
1924,3,0,24005,0,0
1928,4,1,19005,0,0
1928,4,0,29605,0,0
1924,3,1,8845,0,0
1924,3,1,505,0,0
1928,4,1,15005,0,0
1924,3,1,14205,0,0
1928,4,0,0,0,0
1924,4,1,0,1,2
1926,4,1,0,1,2
1926,4,0,0,1,2
1924,4,1,2505,0,0
1924,3,1,13005,0,0
1926,4,1,14505,0,0
1926,4,1,8245,1,1
1924,3,1,0,0,0
1924,3,0,13005,0,0
1928,4,0,13915,0,0
1926,4,1,22185,0,0
1924,4,1,25005,0,0
1928,4,0,9505,0,0
1928,3,0,19885,0,0
1926,3,0,16005,1,1
1928,3,0,0,1,1
1924,3,1,0,1,2
1924,3,1,40005,0,0
1928,4,0,18005,0,0
1928,4,0,22105,0,0
1926,4,0,0,1,2
1928,4,0,0,0,0
1928,4,0,27125,0,0
1926,4,1,13005,0,0
1928,3,0,0,1,2
1928,4,1,32005,0,0
1928,3,0,3005,0,0
1924,3,1,1905,0,0
1926,3,1,2805,0,0
1924,3,1,16505,1,1
1924,4,1,24005,0,0
1924,4,1,5365,0,0
1924,3,1,33005,0,0
1926,4,0,12295,1,1
1926,4,0,13005,0,0
1928,3,1,0,0,0
1926,3,1,13805,0,0
1924,3,0,18345,1,1
1926,3,1,0,1,1
1926,3,0,16005,0,0
1928,3,0,0,0,0
1926,3,1,32005,0,0
1924,4,0,8205,1,2
1928,3,0,11005,0,0
1924,3,0,9605,0,0
1926,3,1,16355,0,0
1924,3,1,13005,0,0
1924,3,0,0,1,2
1928,3,0,15015,0,0
1926,4,1,20005,0,0
1926,3,1,16655,0,0
1924,3,1,30005,0,0
1924,3,1,6675,0,0
1928,4,0,19005,0,0
1926,3,1,19425,0,0
1926,3,1,20005,0,0
1928,4,0,29505,0,0
1926,4,0,17205,0,0
1928,3,0,21005,0,0
1928,3,0,14005,0,0
1926,4,1,10335,1,1
1924,4,0,19005,0,0
1928,4,1,18595,0,0
1924,4,1,24605,0,0
1928,3,0,20005,0,0
1926,4,1,14885,0,0
1928,4,0,11465,1,1
1926,4,0,0,0,0
1926,3,1,23005,0,0
1924,4,1,37505,0,0
1924,4,0,13005,0,0
1928,4,0,8845,0,0
1926,4,1,33005,0,0
1926,3,0,18005,0,0
1924,4,1,22005,1,2
1928,4,0,24125,0,0
1924,3,1,15085,0,0
1928,3,1,13675,0,0
1928,4,0,20005,0,0
1924,3,1,3505,1,1
1926,4,0,10005,0,0
1924,3,1,0,1,2
1928,3,0,18005,0,0
1924,4,0,15005,0,0
1928,4,0,0,0,0
1926,4,0,24675,0,0
1928,4,0,6005,0,0
1924,3,0,25715,0,0
1928,3,0,50005,0,0
1928,4,0,14635,0,0
1924,3,0,6005,0,0
1928,4,0,19185,0,0
1926,3,0,19345,0,0
1926,4,1,38365,0,0
1924,3,0,0,1,2
1924,4,1,9705,0,0
1924,3,1,25485,0,0
1924,4,1,21005,0,0
1924,4,1,43805,0,0
1926,4,1,22805,0,0
1926,3,0,0,0,0
1928,3,0,20555,0,0
1924,3,1,30005,1,1
1926,4,1,11005,1,1
1924,4,0,20005,0,0
1926,3,1,0,0,0
1928,3,0,37265,0,0
1924,3,1,32785,0,0
1928,4,1,37965,0,0
1926,4,1,25005,0,0
1926,4,0,10275,0,0
1924,3,1,8845,0,0
1926,3,0,4645,0,0
1928,4,0,75000,0,0
1926,4,1,25005,1,1
1924,4,1,28005,0,0
1926,3,0,20285,0,0
1926,4,1,10005,0,0
1924,4,0,20335,0,0
1924,3,0,14005,0,0
1924,3,0,0,0,0
1928,3,0,23005,0,0
1928,3,0,11005,0,0
1924,4,0,23005,0,0
1928,4,1,22885,0,0
1926,3,1,16185,0,0
1924,4,1,36005,0,0
1924,4,0,1865,0,0
1928,4,0,40005,0,0
1924,4,1,24005,0,0
1924,4,1,1605,0,0
1924,4,0,40005,0,0
1924,3,1,36005,0,0
1928,3,0,75000,0,0
1926,3,1,34555,0,0
1924,4,1,26505,0,0
1926,4,1,0,0,0
1924,4,1,25005,0,0
1924,3,1,21005,0,0
1928,3,1,19005,0,0
1928,3,0,11965,0,0
1926,4,1,8005,1,1
1928,4,0,21005,0,0
1928,4,1,23005,0,0
1928,4,0,24005,0,0
1924,4,0,6005,1,2
1926,3,1,23635,0,0
1924,3,1,18005,0,0
1926,4,1,16005,0,0
1926,4,0,9005,0,0
1928,3,1,27005,0,0
1926,4,1,9005,0,0
1924,3,1,65005,0,0
1928,4,1,28005,0,0
1926,3,0,0,0,0
1924,3,1,20005,0,0
1926,3,1,25005,0,0
1928,4,0,30005,0,0
1924,4,1,31535,0,0
1928,3,0,22505,0,0
1928,3,0,20425,0,0
1928,4,1,26005,0,0
1928,3,0,26525,0,0
1926,4,1,15005,0,0
1926,4,1,19005,0,0
1926,4,1,22005,0,0
1928,4,0,44415,0,0
1924,4,0,18005,0,0
1928,4,0,19005,0,0
1928,3,0,20005,0,0
1926,3,1,22005,0,0
1926,4,1,5005,0,0
1928,3,0,0,0,0
1924,3,1,28005,0,0
1924,4,1,21005,0,0
1928,4,0,0,0,0
1926,4,1,19005,0,0
1928,3,0,0,0,0
1926,4,1,14375,0,0
1924,3,1,28375,0,0
1924,3,0,0,1,2
1924,3,1,0,0,0
1924,4,1,20005,0,0
1926,3,0,19505,0,0
1924,4,1,8655,0,0
1928,4,0,19805,0,0
1924,3,1,15005,0,0
1924,3,1,61775,0,0
1924,4,1,17505,0,0
1928,3,0,0,1,1
1924,4,1,35885,0,0
1928,4,0,12135,0,0
1928,4,0,0,0,0
1926,4,1,15005,1,1
1926,4,1,14455,0,0
1924,4,0,0,1,2
1928,4,0,18005,1,1
1926,4,1,0,0,0
1928,4,0,22005,0,0
1926,3,1,11415,0,0
1924,4,1,29905,0,0
1928,4,1,15085,0,0
1926,4,1,34575,0,0
1926,3,1,31535,1,1
1926,3,0,2995,0,0
1928,4,1,21775,0,0
1928,3,0,23855,0,0
1928,4,0,15505,0,0
1926,4,1,22005,0,0
1928,4,0,10205,1,1
1928,3,1,28005,0,0
1926,4,0,0,0,0
1924,3,1,32085,0,0
1924,4,0,28005,0,0
1926,4,0,0,0,0
1924,3,1,12535,0,0
1926,3,1,31505,0,0
1928,3,0,22005,0,0
1928,4,0,21005,0,0
1924,4,1,11005,0,0
1924,3,1,44755,0,0
1924,3,1,75000,0,0
1926,4,0,50005,0,0
1924,3,0,30005,0,0
1928,3,0,0,0,0
1924,3,1,14005,0,0
1924,4,0,0,0,0
1928,3,1,33005,0,0
1928,3,0,24495,0,0
1926,4,1,19005,0,0
1926,3,1,20005,0,0
1924,3,1,54005,0,0
1928,4,0,14005,0,0
1924,3,0,0,0,0
1926,3,1,18405,0,0
1926,4,1,64005,0,0
1926,4,1,10265,0,0
1928,3,0,15005,0,0
1924,4,1,0,1,2
1928,3,1,19235,0,0
1924,4,1,21185,0,0
1924,3,1,22005,0,0
1928,4,1,19275,0,0
1924,3,1,17885,0,0
1926,3,1,51485,0,0
1924,4,1,28425,0,0
1926,3,1,15275,0,0
1924,4,1,28005,0,0
1924,4,1,63605,0,0
1928,4,0,7805,1,1
1924,3,1,1135,0,0
1926,3,1,50005,0,0
1924,4,1,20325,0,0
1928,4,0,19245,0,0
1928,3,1,25005,0,0
1924,4,1,24605,0,0
1924,3,1,0,0,0
1928,4,1,24005,0,0
1924,3,1,10005,0,0
1928,3,0,17005,0,0
1928,3,1,28505,0,0
1924,3,1,25005,0,0
1928,4,0,0,0,0
1924,3,1,27655,1,1
1926,3,1,21505,0,0
1924,4,1,12005,1,2
1924,3,0,19005,0,0
1924,4,0,5205,0,0
1928,3,0,26005,0,0
1928,4,0,0,1,2
1924,4,1,20005,0,0
1928,3,1,25005,0,0
1926,4,0,75000,0,0
1926,4,1,30705,0,0
1928,3,0,0,1,2
1926,4,1,14605,0,0
1928,4,0,16005,0,0
1928,3,0,50705,0,0
1926,3,1,25745,0,0
1926,4,1,0,0,0
1924,4,1,21005,0,0
1928,4,0,38005,0,0
1928,4,0,27005,0,0
1926,4,0,20005,0,0
1926,4,1,12005,0,0
1924,3,1,22005,0,0
1924,3,0,19905,0,0
1924,4,1,33005,0,0
1928,4,0,45005,0,0
1924,3,1,40005,0,0
1926,4,1,33555,0,0
1924,4,0,10005,0,0
1926,4,1,27195,0,0
1924,4,1,22005,0,0
1924,4,0,10565,0,0
1926,3,0,20005,0,0
1926,4,1,29005,0,0
1928,4,1,24385,0,0
1924,4,1,26005,1,1
1924,3,0,0,1,2
1928,4,0,22005,0,0
1928,4,1,11005,0,0
1928,3,1,26955,0,0
1928,3,0,23005,0,0
1924,3,1,0,1,1
1924,4,1,20005,0,0
1924,4,1,3705,0,0
1926,3,1,28005,0,0
1926,3,1,24025,0,0
1928,4,0,20005,0,0
1924,4,0,0,0,0
1926,4,1,19775,0,0
1928,4,0,17145,0,0
1924,4,1,26705,0,0
1928,3,0,0,0,0
1926,4,1,20005,0,0
1926,3,1,21605,0,0
1924,4,1,25005,0,0
1926,3,1,25135,0,0
1928,3,1,20005,0,0
1928,4,0,32005,0,0
1926,3,1,13095,0,0
1928,3,0,35005,0,0
1924,3,1,20005,0,0
1928,4,0,37125,0,0
1924,3,1,28955,0,0
1924,4,1,0,0,0
1926,4,1,26005,0,0
1928,3,0,20005,0,0
1926,4,1,17005,0,0
1926,4,0,26005,0,0
1926,3,1,19005,0,0
1924,3,1,27745,0,0
1926,3,0,16005,0,0
1926,4,1,29705,0,0
1928,4,0,16945,0,0
1926,4,1,0,0,0
1928,3,1,23005,0,0
1926,3,1,0,0,0
1928,4,0,3415,0,0
1928,4,1,0,1,2
1928,4,1,20005,0,0
1926,4,1,21005,0,0
1924,4,1,16005,0,0
1928,4,0,25005,0,0
1928,3,0,35005,0,0
1924,3,1,16005,0,0
1924,3,1,0,0,0
1928,3,0,26005,0,0
1924,3,1,0,0,0
1924,4,1,51005,0,0
1928,4,1,23505,0,0
1926,4,0,40005,0,0
1928,3,1,16385,0,0
1924,3,0,0,0,0
1924,4,1,10045,0,0
1928,4,1,24605,0,0
1928,3,0,4005,1,2
1924,3,1,0,0,0
1928,4,0,0,0,0
1924,3,1,14005,0,0
1924,4,1,19005,0,0
1926,4,1,25605,0,0
1924,3,0,25005,0,0
1928,3,1,20315,0,0
1926,4,1,13005,0,0
1926,3,0,0,1,1
1926,4,0,15505,0,0
1924,3,1,20445,0,0
1926,4,1,56005,0,0
1928,3,0,20005,0,0
1926,4,1,20625,0,0
1928,3,0,27605,0,0
1928,4,0,19905,0,0
1924,4,0,10005,0,0
1924,4,1,18825,0,0
1924,3,0,46775,0,0
1928,4,1,56505,0,0
1928,4,1,32005,0,0
1928,4,0,24005,0,0
1924,4,1,0,0,0
1928,4,0,22005,0,0
1928,3,1,0,0,0
1924,3,1,33005,0,0
1928,4,0,30005,0,0
1928,3,0,16005,0,0
1928,3,1,21285,0,0
1924,4,1,2005,0,0
1926,3,0,27005,0,0
1924,3,1,24005,0,0
1928,4,1,20935,0,0
1926,4,1,20005,0,0
1926,3,1,26005,0,0
1924,4,1,13205,0,0
1924,4,1,43505,0,0
1926,4,1,45135,0,0
1926,3,0,21005,0,0
1926,3,0,23005,0,0
1928,4,1,12005,0,0
1924,3,1,22325,0,0
1926,4,1,24005,0,0
1924,4,1,25005,0,0
1924,4,0,12005,0,0
1928,4,0,0,0,0
1924,4,0,0,1,1
1928,4,1,26155,0,0
1924,4,1,20505,0,0
1928,3,1,10005,0,0
1924,3,1,8205,0,0
1924,3,1,30005,0,0
1928,3,1,28505,0,0
1924,4,1,50005,0,0
1924,3,1,0,1,2
1928,4,0,10925,0,0
1928,4,0,0,1,2
1924,4,1,12005,0,0
1928,4,0,70205,0,0
1926,4,1,12225,0,0
1924,4,1,20005,0,0
1924,3,1,22555,1,1
1928,3,0,22395,0,0
1926,4,1,22005,0,0
1924,4,1,28005,0,0
1926,4,1,15005,0,0
1924,3,1,15105,0,0
1924,4,1,19755,0,0
1926,4,1,70005,0,0
1928,4,1,16565,0,0
1926,4,1,1905,0,0
1928,4,0,13065,0,0
1926,4,1,28035,0,0
1928,4,0,24905,0,0
1926,3,1,38005,0,0
1928,4,0,19005,0,0
1924,4,1,32785,0,0
1928,4,1,37435,0,0
1924,3,1,0,1,2
1924,3,1,27735,0,0
1924,4,1,15555,0,0
1928,4,0,16125,0,0
1928,4,0,18555,0,0
1924,4,1,20005,0,0
1928,4,0,14505,0,0
1926,3,1,20375,0,0
1928,4,0,23505,0,0
1924,4,1,25005,0,0
1926,3,1,15005,0,0
1924,4,1,0,1,2
1924,4,1,24025,0,0
1928,3,0,20005,0,0
1926,3,0,11005,0,0
1928,4,0,47435,0,0
1928,3,0,20005,0,0
1926,3,1,27565,0,0
1926,4,1,26005,0,0
1924,3,1,16005,0,0
1924,4,1,20495,0,0
1928,3,0,0,1,2
1928,3,0,15005,1,1
1928,3,0,21325,0,0
1928,3,1,23235,0,0
1926,3,1,18005,0,0
1924,3,1,25005,0,0
1926,3,1,35005,0,0
1928,4,1,26735,1,1
1928,4,0,17005,0,0
1928,4,0,25995,0,0
1928,4,0,35005,0,0
1926,3,1,4005,0,0
1926,3,1,9805,1,1
1928,3,0,0,0,0
1928,3,0,40005,0,0
1928,4,0,30235,0,0
1928,4,0,0,1,2
1928,3,0,0,1,2
1928,4,0,13565,1,2
1928,3,1,20445,0,0
1926,3,1,1005,1,1
1928,4,1,0,0,0
1928,3,0,28605,0,0
1926,3,1,31005,0,0
1928,4,1,75000,0,0
1924,3,0,0,0,0
1926,4,0,14005,0,0
1928,3,0,39005,0,0
1926,3,1,11005,1,1
1928,3,0,29005,0,0
1924,3,0,25005,0,0
1924,3,1,16005,0,0
1928,4,0,23005,0,0
1924,4,1,23505,0,0
1924,4,1,20005,0,0
1924,4,1,4925,0,0
1926,3,1,20005,0,0
1928,4,0,2505,0,0
1926,4,1,23005,0,0
1926,3,0,13005,0,0
1926,3,1,14005,0,0
1928,3,0,17005,0,0
1926,4,1,10505,0,0
1928,4,0,0,0,0
1924,3,0,11505,0,0
1924,3,1,19005,0,0
1926,3,1,16005,0,0
1926,4,0,0,0,0
1928,4,1,22905,0,0
1926,4,1,11755,0,0
1924,3,1,20005,0,0
1928,3,0,47315,0,0
1926,4,1,19005,0,0
1926,3,1,14045,0,0
1924,3,0,1915,0,0
1928,3,0,8005,0,0
1926,4,0,0,0,0
1928,4,0,21005,0,0
1926,3,0,0,1,2
1926,4,0,0,1,2
1928,4,0,0,1,2
1928,3,1,20725,0,0
1924,3,1,24915,0,0
1926,3,1,10505,0,0
1924,3,1,0,0,0
1928,3,0,30005,0,0
1928,3,0,18005,0,0
1924,4,1,7905,1,1
1928,4,0,8005,0,0
1928,3,0,0,1,2
1928,4,0,14045,0,0
1928,4,0,0,0,0
1924,4,1,8005,0,0
1928,3,0,31005,0,0
1928,4,0,1605,0,0
1926,4,1,10645,0,0
1928,4,0,12005,0,0
1924,4,0,0,0,0
1928,3,0,8845,0,0
1924,4,1,8005,0,0
1924,4,0,0,0,0
1924,3,0,29615,0,0
1926,4,1,0,0,0
1926,4,1,5005,0,0
1928,3,0,0,0,0
1926,3,1,20005,0,0
1924,3,1,0,1,1
1926,4,0,15005,0,0
1926,4,1,18005,0,0
1928,4,0,12005,0,0
1926,4,1,23215,0,0
1924,4,1,25445,0,0
1926,4,1,22305,0,0
1926,3,1,13005,0,0
1928,4,0,46605,0,0
1926,3,1,0,0,0
1924,4,0,14005,0,0
1924,3,0,12005,0,0
1926,3,1,14705,0,0
1928,3,0,0,0,0
1928,4,0,8845,0,0
1924,3,1,10205,0,0
1924,3,1,13005,0,0
1924,4,1,14005,1,2
1924,3,1,0,0,0
1924,3,1,16005,0,0
1928,3,0,0,1,2
1926,3,1,7005,0,0
1928,3,0,7005,0,0
1926,4,1,16505,1,1
1928,4,0,18005,0,0
1928,4,0,285,1,2
1928,3,0,0,0,0
1926,3,1,17005,0,0
1928,3,0,14005,0,0
1926,3,0,11005,0,0
1926,3,1,30005,0,0
1924,4,0,19005,0,0
1926,4,0,0,0,0
1928,3,0,20005,0,0
1928,3,0,0,0,0
1924,3,1,16005,1,1
1926,4,0,16005,0,0
1924,3,0,0,0,0
1924,4,1,20005,0,0
1928,3,0,0,1,2
1928,3,1,20005,0,0
1924,4,1,43005,0,0
1928,3,0,16005,0,0
1924,3,0,0,0,0
1926,4,1,0,0,0
1926,4,1,18085,0,0
1928,3,1,16115,0,0
1926,3,1,1505,0,0
1928,3,1,18005,0,0
1926,3,1,0,1,2
1926,4,1,19805,1,1
1924,4,0,8685,1,1
1928,4,0,4505,1,1
1924,3,1,14005,1,2
1924,4,0,11405,0,0
1926,4,0,31205,0,0
1924,4,1,14005,0,0
1928,4,0,0,1,2
1926,3,1,21405,0,0
1926,4,1,0,1,2
1928,4,0,6765,0,0
1926,3,0,2205,0,0
1924,3,1,20005,0,0
1924,4,0,9005,0,0
1926,4,0,0,0,0
1928,3,0,20005,0,0
1924,3,1,0,1,2
1928,4,1,0,1,2
1928,3,0,6925,1,2
1926,3,0,5725,0,0
1928,3,0,9105,0,0
1928,3,0,8505,0,0
1928,3,1,11005,1,1
1924,3,0,0,0,0
1924,4,1,19005,0,0
1924,4,1,13885,1,1
1928,3,0,2405,0,0
1928,4,0,15005,0,0
1924,3,0,0,0,0
1928,4,0,46905,0,0
1928,3,0,20825,0,0
1926,3,1,21005,0,0
1926,3,0,12005,0,0
1926,4,0,25005,0,0
1924,3,1,18005,0,0
1926,3,0,2475,1,1
1928,3,0,25005,0,0
1928,3,0,0,0,0
1924,3,1,14765,0,0
1928,4,1,9005,0,0
1924,3,1,25845,0,0
1924,3,1,15005,0,0
1926,4,1,21005,0,0
1926,3,0,8005,0,0
1928,4,0,26525,1,1
1928,4,0,0,1,2
1928,3,1,15505,1,1
1924,3,0,0,1,2
1924,3,1,19705,0,0
1924,4,0,0,1,2
1924,4,1,0,1,1
1926,4,0,15705,0,0
1926,3,1,23005,0,0
1924,4,0,0,1,2
1924,3,1,16335,0,0
1924,3,1,20005,0,0
1928,4,0,11505,0,0
1928,3,0,16125,0,0
1926,4,1,25005,0,0
1924,4,1,21825,0,0
1928,3,0,0,0,0
1928,4,0,18005,0,0
1924,4,1,14005,0,0
1926,3,0,25005,0,0
1928,4,0,20005,0,0
1926,4,1,17505,0,0
1924,3,0,23005,0,0
1928,4,1,26525,0,0
1924,3,0,7205,1,2
1928,4,1,0,1,2
1926,4,1,18005,0,0
1924,4,1,0,1,2
1928,3,1,5985,1,1
1928,4,0,0,0,0
1924,3,0,18005,0,0
1926,4,1,35005,0,0
1924,4,1,1205,0,0
1928,3,0,10005,1,1
1928,4,0,19005,0,0
1924,3,0,7005,0,0
1926,4,1,1105,0,0
1926,4,0,0,0,0
1924,4,0,0,1,2
1926,3,0,15005,0,0
1926,4,1,5005,1,1
1928,4,1,15085,0,0
1926,4,1,24685,0,0
1928,4,1,17005,0,0
1928,3,0,15005,0,0
1924,3,1,2205,0,0
1928,4,0,6005,0,0
1926,3,0,13505,0,0
1924,3,1,20285,0,0
1926,3,0,8605,1,1
1924,3,1,11005,0,0
1926,4,0,6085,0,0
1928,4,0,0,1,1
1926,3,1,34005,0,0
1924,3,0,0,1,2
1926,3,1,7505,0,0
1926,3,0,0,0,0
1928,4,0,21005,0,0
1926,3,1,18005,0,0
1926,3,0,1105,0,0
1924,4,1,20005,0,0
1926,4,0,0,1,2
1926,4,0,0,0,0
1924,3,1,19935,0,0
1926,4,1,16005,0,0
1924,3,1,17005,0,0
1928,3,0,2215,0,0
1926,3,0,9885,0,0
1928,4,0,0,1,2
1928,3,0,24305,0,0
1928,4,0,44775,0,0
1928,3,0,16005,0,0
1928,3,0,19505,0,0
1928,3,0,0,0,0
1924,4,1,14005,0,0
1926,3,0,13165,0,0
1926,3,1,25725,1,1
1926,3,0,20005,0,0
1928,4,0,30505,0,0
1928,4,0,15805,0,0
1924,4,0,0,1,2
1928,3,0,0,1,2
1926,4,1,0,0,0
1926,4,1,7715,0,0
1928,3,0,10005,0,0
1928,3,0,18285,0,0
1924,3,1,17855,0,0
1928,4,0,15005,0,0
1924,4,0,12555,0,0
1928,3,0,20005,0,0
1926,4,0,20005,0,0
1924,3,1,26525,0,0
1924,3,0,11005,0,0
1928,3,0,0,1,2
1924,4,1,18005,0,0
1928,4,0,38305,0,0
1926,3,0,70005,1,1
1928,3,0,0,1,2
1928,4,0,14075,0,0
1928,3,0,18005,0,0
1924,3,0,9515,0,0
1926,4,1,17005,0,0
1926,4,1,19005,0,0
1928,4,0,8005,0,0
1924,4,0,19005,0,0
1924,4,0,8005,0,0
1926,3,1,0,1,1
1924,4,1,10405,0,0
1924,3,1,26215,0,0
1924,4,1,23005,0,0
1928,4,0,0,1,1
1924,4,1,14155,0,0
1924,3,1,6705,0,0
1926,4,1,10005,0,0
1928,3,0,9885,0,0
1928,4,0,0,0,0
1926,4,1,14005,0,0
1928,4,0,15805,0,0
1926,3,0,10545,0,0
1928,3,0,17525,0,0
1928,4,1,0,1,2
1924,4,1,0,0,0
1926,3,1,0,1,2
1928,3,0,4775,0,0
1928,4,0,12005,0,0
1928,3,1,0,1,2
1928,3,0,0,0,0
1926,4,1,34005,0,0
1924,3,1,16125,0,0
1926,4,1,19055,0,0
1926,3,0,35305,0,0
1924,3,0,6765,0,0
1928,4,0,11005,0,0
1924,4,1,0,1,2
1926,4,1,0,1,2
1926,3,0,0,1,2
1924,3,1,20005,0,0
1928,3,1,26005,0,0
1924,3,0,16025,0,0
1924,3,1,23535,0,0
1928,3,0,15915,0,0
1926,3,1,18005,0,0
1924,3,0,0,0,0
1926,3,1,19705,0,0
1924,3,0,19205,0,0
1928,4,0,21105,0,0
1924,4,1,0,0,0
1926,4,1,19005,0,0
1926,3,1,18565,0,0
1928,4,1,18005,0,0
1924,3,1,19245,0,0
1928,3,0,24305,0,0
1924,4,0,25005,0,0
1926,4,1,28005,0,0
1924,4,0,12115,0,0
1926,4,0,10005,0,0
1926,3,1,0,0,0
1926,4,0,0,0,0
1924,3,1,13005,0,0
1928,4,0,15445,0,0
1926,4,1,16605,0,0
1924,4,0,9945,0,0
1928,4,0,18005,0,0
1924,3,1,25205,0,0
1924,4,0,0,1,2
1924,4,1,0,0,0
1926,4,1,20295,0,0
1924,3,0,1505,1,1
1926,3,1,9335,0,0
1924,4,1,10005,0,0
1928,3,0,42005,0,0
1924,3,0,0,1,2
1926,3,0,0,1,1
